"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"322",-24.2976596949417,-76.7581393467156,-106.950335756917,-37.0303438476135,-67.6383501417684,-67.2209688061798,-62.0225478873862,-28.1636774300805,-9.86607250096712,-40.3037396889283,-54.8704384838019,-122.865129842007,-33.0418185399226,-29.1311255774338,-41.5992795066054,-102.939390691538,-21.2699344536036,-32.2633633135052,-67.0523770158466,-57.722212606065,-40.4594442695858,-85.0310686482809,-17.8025955242662,-54.067508671211,-32.949917304694,-40.28970532196,-43.9192086457864,-23.7641367924447,-55.8440731819941,-5.42792591702709,-6.68362107713154,-19.2174176335352,-21.8972466004474,-26.35377003894,-17.7209559403112,-129.646147892094,-35.84956048931,-34.8385071286809,-13.5671686498514,-31.9647348124828,-28.9338750371059,-124.600012522819,-70.3415385370127,-12.7209795593267,-41.4269113660677,-44.7086756229689,-42.2583635991132,-26.2883060127174,-107.42266391454,-35.249037224347,-131.25332717055,-129.417762354866,-65.752347669521,-25.2521137137036,-51.7445962145972,-33.3530435019886,-67.4618439608132,-82.818015599698,-39.5968334634372,-23.819554227821,-63.9622316800414,-46.6988282680833,-109.540377677742,-26.7496895063115,-30.3668746480421,3.10095192441164,-37.5792705081918,-24.2807182249529,-106.423288380584,-88.841794443028,-22.5142182019393,-84.9601629834994,-57.6486909867735,-75.9219583445881,-38.1200340647817,-24.8141510208113,-6.70687298414975,-51.5210905318319,-91.5478593784829,-123.993808340853,-65.8712672255952,-31.7890913434959,-44.0432109098773,-53.4714151874195,-55.8101141268434,-53.2750367507934,-53.2242218294712,-23.3624524148785,-47.8226665097976,-81.2131720559249
"323",-31.7366473032678,-72.5636941163322,-168.303664270334,-32.4762348898485,-65.7233811353235,-67.1206630630438,-62.345662821704,-23.8712310342456,-13.6026016292775,-39.0333712595493,-47.7225449324026,-121.89463913636,-28.8454846187727,-42.523573159547,-38.4271975625711,-76.1012913148002,-9.99314455436156,-34.5708520729089,-68.1000222658335,-47.3556470720619,-44.4538928120868,-88.6284279314151,-21.5007938501629,-52.1122565793346,-23.8022674137958,-41.1534389655891,-34.2153213483827,-32.5342462396469,-49.992426233926,0.528802604028902,-10.3507142832151,-15.6242459288287,-14.3109962280409,-24.2629129548261,-20.4264729862945,-124.232665235949,-33.0946908571706,-31.2451465277488,-21.2114981730064,-28.8367048751344,-21.4747877032062,-130.110105694554,-68.9302526363712,-12.0343580001812,-45.4016560008043,-46.8962565786316,-36.1702473333972,-25.6760181767327,-111.539094216637,-30.1259708916195,-137.766840226969,-132.606601323927,-69.9062036519823,-25.3340809156662,-54.8577483691725,-35.763677419613,-69.6931637994482,-85.8073898885795,-40.4620893345769,-27.6515430972931,-62.1035965379748,-40.2794628445657,-112.390415674917,-44.6000727074799,-48.4669088964789,-60.9023356227363,-42.4476215939995,-39.1118419761372,-121.961955449375,-96.3062990976758,-25.3828172733755,-83.9546184371995,-76.2486509862641,-84.0205587108413,-46.5154778215017,-28.5737772596459,-20.131880061335,-41.5887526197485,-85.9891066904227,-120.089697005197,-57.4237508446815,-21.2452431182992,-57.3135274121053,-46.0077795618695,-51.9764925144607,-52.8000163076918,-59.843166832801,-24.657570575196,-37.4380208916206,-95.323267141742
"324",-117.17405220382,-31.0259418373798,-124.449046180771,-30.7995635697656,-59.1214805487226,-62.7760847645176,-61.6677470376538,-24.9889700374374,-9.02279591024161,-37.5342779576153,-39.4207357580341,-115.226659624952,-48.0703354742994,-76.7396980734504,-40.2490990043634,-108.306245974931,-17.6100540308788,-56.7251334393099,-69.1296164101479,-42.3031460880482,-48.8753516417063,-97.0082216757661,-26.8437807851007,-61.8168445396181,-30.4802077905029,-45.2464735676726,-30.3711835920218,-64.9145513914751,-55.6158888929106,3.61125642059628,-6.73015787535762,-21.5271084984138,0.447561679844311,-23.5996309729895,-19.3655094481632,-120.594175042231,-33.9375295797715,-38.8282217067455,-10.0866436603573,-14.9651507415279,-29.929565299064,-127.779797727999,-74.2657198193432,-16.1657198842056,-47.892162689463,-44.9159428743416,-41.788122570827,-35.9426530513462,-114.316833257949,-37.9730455218259,-143.165053883766,-140.640854812845,-82.1294878503819,-19.3114254802071,-63.1354839759616,-44.4193058411156,-62.677771263327,-80.0547353956548,-33.5822452074045,-20.3803274505965,-63.6284896506928,-39.381295776656,-113.816582905402,-82.3516924082498,-50.8299153684853,-70.5778568126265,-57.3679220202377,-37.7750479606898,-125.227406588623,-97.4945052678593,-30.3864845767103,-82.8475957545849,-83.0684443972049,-83.149713708042,-66.8949598461852,-37.2562769159652,-43.9687335071188,-49.9077734510801,-83.6140969623361,-113.010887696417,-57.1666641382441,-35.5441055563931,-84.5160501044256,-47.2353953782364,-47.8958252459053,-52.7069717816901,-46.1759906958867,-36.1940799972779,-37.3128825512044,-98.3029800083862
"325",-78.0113587312459,-24.1291231489408,-59.399938713046,-34.4031113106921,-48.2886531485339,-55.6185119208778,-50.298804197229,-29.0911122937833,-1.67125643390616,-39.397300934319,-34.0818026537202,-99.5696776937518,-78.2733626310815,-115.127378155943,-46.2510473630591,-93.1096804837892,-17.752432067072,-89.3559294936162,-69.5725745826249,-62.0881717082899,-53.8463573060814,-109.441276200152,-32.7190587063561,-68.3316211636937,-52.1109296234963,-49.8435986716137,-48.5644416674933,-100.708997334489,-63.3991308828372,7.2525634681833,-0.184697343612894,-18.2029309232115,-4.76433823076243,-14.9816963840145,-14.9086076615547,-125.060646985478,-39.863723889463,-36.4794992495741,-13.0577849493642,-28.2503078895984,-41.6497109846479,-122.862180080927,-80.9243550467569,-34.8020748657361,-49.7078713895415,-53.5910839295101,-45.7368955837446,-37.3311354042652,-114.361980387715,-40.8117147273283,-142.523108738846,-140.859193368568,-86.2101128934617,-26.5832087945577,-62.8613687901423,-52.5647744882347,-62.4879669576599,-72.7087702685122,-46.2769979747696,-43.8983960841065,-69.2495529765485,-48.599163765776,-114.221886341622,-100.887170341579,-38.3987921157982,-61.7493307694714,-44.7559963842528,-37.5107337037369,-121.711792291028,-87.161902054067,-27.8311729204114,-83.5226248974021,-84.5901719855148,-79.5446859014208,-80.2629228770092,-44.4473699814938,-62.7473850844055,-79.0708542899532,-91.1389478712294,-107.507865682968,-66.4453983420548,-48.2669678699388,-112.181696426755,-55.2835627409327,-47.0688178333989,-50.5005388150798,-39.8184941113467,-44.8647890663037,-46.4573893877952,-94.3862210404754
"326",-49.7771187984077,-11.1403464294244,-53.671455727596,-40.874182724617,-33.37573870354,-40.1033043973164,-44.5582241504906,-39.5287875414032,-9.28181882475054,-41.3833236728648,-36.1231315293093,-94.8410223348298,-92.8452926148189,-127.880799770658,-57.8134736284119,-62.823170670771,-35.4569534381883,-102.233306873545,-67.4666982152541,-74.4449529922472,-61.6797190295174,-112.899176509431,-46.2717005387998,-72.6883295325912,-66.1904095105835,-53.319130822928,-66.1553935512741,-113.769306683157,-54.3684979993199,11.0912901801727,14.0441607760839,9.935477104751,4.60664875325387,28.2313700796439,24.3210464216917,-126.600806234694,-44.7411608268556,-33.0302999348895,-25.1939486893868,-22.7783904449498,-43.6089851195158,-122.758626765901,-78.5461680015477,-60.2574914352687,-48.84670335246,-50.4587463085098,-47.3340242561151,-32.9010962600698,-111.796941094559,-41.9131593942062,-138.11442567335,-135.197961337967,-90.0882676195443,-49.1550086464438,-55.5783378938908,-49.5390501236791,-66.9365083368368,-77.6834667290116,-38.8317673198596,-35.8783419157702,-68.8454048363335,-54.9892160199887,-110.489910034408,-103.287346275961,-52.6260522171086,-66.1147222187869,-54.8729781336809,-37.8694795430586,-115.406323865316,-83.9171849365268,-54.4193079594191,-79.5849914976634,-83.87103659435,-77.5721219731096,-80.5216712717827,-47.5365858798055,-67.6521839321551,-84.5861425940555,-90.3348485585135,-109.060652672737,-72.8661751585976,-56.9000154818828,-121.370624669925,-49.1061090835203,-56.2118805126621,-38.6100719538356,-40.536409448293,-40.3248195612994,-53.2213529381385,-95.6320883719654
"327",-55.3251041796449,-24.5200192483199,-43.0987255823296,-46.6030500636305,-36.4884735841651,-37.7335050851327,-46.628006214887,-47.2038890565883,-1.06990783692498,-33.6717954847358,-34.4276716977955,-107.016254209857,-99.0207933863791,-131.346039159292,-67.6612550743356,-54.5842276135595,-51.2660536290416,-106.960992169378,-65.7068339168408,-80.7229574780621,-67.7035285124255,-111.137671625701,-58.8589283580834,-73.6733208601891,-70.0738988500558,-54.5281719811541,-75.383546537084,-117.34661939751,-43.1059446784975,3.26435457792358,6.41740238851883,11.1718519723756,5.45094133413181,25.9072185284986,-15.8277472433068,-130.70427947209,-47.5630794250615,-31.5024411994656,-33.3771978753034,-21.364867381794,-38.0255337798809,-126.73038810438,-77.0151965545483,-74.0377691362676,-48.7813697393402,-51.5623794327896,-48.2422194941799,-29.3382197115694,-111.751118755604,-42.5226000034055,-134.643035385425,-129.427024577192,-90.0919170621451,-62.0632437134527,-56.3986218249236,-40.8695224334201,-70.0186653406659,-84.5049099436333,-46.8584028236783,-45.5178880808493,-67.8170422436069,-55.07022774569,-110.403415429918,-109.363979713235,-61.6404719527755,-69.7544996491868,-61.066002098093,-37.9826021804689,-115.876810539603,-89.4420769473362,-74.9016150752175,-74.3180232499323,-84.1389973390978,-79.7390926436246,-85.006868115725,-48.469891618499,-70.1830661915212,-86.036541861797,-89.6357662243197,-117.387732885628,-75.1854885000521,-59.8843494617375,-122.933700965727,-42.3721934172561,-63.8296589908395,-27.1469979529205,-39.0649590167694,-36.2816551601687,-52.89400403632,-95.2768471535269
"328",-57.812482871971,-43.4478086115247,-52.21121162338,-47.2492405018746,-45.6341081303732,-47.2270168436158,-54.0316620756275,-48.5601721514415,-13.812406516811,-27.7950888672463,-36.8461509774675,-118.866716888932,-89.9605228514515,-119.939155246168,-67.0211228599583,-54.3278393941738,-51.9037293556924,-96.2392293251188,-67.6145227472859,-67.4696572727513,-63.4040003432574,-100.654574424877,-54.8715142606989,-72.3615504753481,-59.2043241530025,-54.404740544713,-67.3884160130747,-105.391424802328,-47.1011131674729,-11.066790124486,2.73893096499542,1.54315654160518,6.83253494967682,18.2888149925595,1.98572060678919,-132.279902080709,-47.7561776542007,-40.8459594971929,-33.8694874231649,-26.7509984458231,-36.0809646318515,-127.293343314107,-79.9160554638223,-72.9158381274089,-47.321861250427,-51.4716577212428,-48.6103727963915,-35.5234215904259,-113.983932512422,-43.0740344486328,-141.565173876253,-135.798195582278,-87.3146631977221,-61.445872134938,-62.8065131987407,-43.6547734682865,-66.1310027502324,-80.4842872998052,-40.6855620246719,-44.2083087410704,-69.5445746382989,-55.6436216122892,-114.481176035959,-101.020063418249,-62.9578234983789,-67.326832064939,-60.1912976021293,-37.8046141949384,-126.387674155734,-84.2556865642045,-72.9611066245904,-78.3757048314427,-85.6594110723904,-83.553600456025,-87.1408241970057,-48.6933568915017,-68.9125690604349,-84.8454505904431,-86.5358916384296,-121.082650271077,-74.315712346635,-60.1134387108211,-122.871571847925,-51.3656249982758,-64.6761335263504,-33.0893123694285,-51.0227258880098,-40.6875649451901,-53.5152250996085,-100.358544886133
"329",-62.6906705240106,-38.7670246566057,-69.2420834209336,-46.3694624161872,-41.6425699708264,-48.991333833757,-54.5874429889425,-49.705128185851,-5.58672835373158,-15.1781943373037,-46.40342014147,-121.254693730974,-85.7134834992564,-114.608755602493,-69.1709540605053,-67.7271805433928,-55.2108542789847,-91.3125202134531,-67.0611625278207,-68.7062417335461,-62.4878148122228,-99.3533709824716,-52.6161487524567,-74.6471901354334,-54.8610774167099,-54.9840028072963,-64.5621400439202,-100.477772663823,-50.8152137926326,15.3808939848564,24.7409169682696,37.5354646354761,15.2542860745632,47.2696260200264,30.9076256584712,-130.164382736596,-46.9579698008085,-40.2192763174155,-33.6228562452101,-27.1429533346413,-33.9899002787956,-125.276352207272,-80.1927057460431,-73.4228782213716,-46.7713858050544,-52.4681327040548,-47.8619920882563,-36.3106240649343,-113.508954218785,-38.3544215416742,-142.340374740809,-140.901210107074,-85.6732520684899,-65.1791981777145,-62.2022407869448,-48.6583484261431,-61.4867433859513,-75.8978809028772,-49.8651880051138,-44.1704574309653,-70.853517285166,-55.9878384386304,-114.321249907922,-103.204045719544,-63.8523325981391,-86.2482344217753,-61.675231791381,-35.3049075909142,-123.019148078621,-84.3109020949572,-80.0546635376797,-80.5740223725064,-86.4863333357143,-85.467262963174,-85.8859861144371,-48.6400817759429,-70.1058533023719,-86.6792827828763,-81.2172542815089,-123.822094256161,-78.0552928463158,-60.9686937866024,-120.37524733256,-55.8644630643265,-63.3156433258542,-39.5933403562247,-55.5567535395856,-43.3779282744515,-54.2838577300537,-102.675499370858
"330",-65.7178885124977,-15.8477212510986,-43.3391238328198,-43.9529474191915,-28.2204549286147,-30.6552550422714,-39.8751034870491,-44.0808790559754,13.3313232270213,5.27727366824099,-51.3866868585634,-118.393015407661,-97.5374666008986,-127.866566090942,-72.4568584771434,-92.1054189682153,-57.3831821800951,-104.887708072975,-60.1392721697166,-90.1703701363406,-67.9496298982137,-109.694387669505,-62.3042924199289,-73.6591320212802,-67.3082562111579,-54.031774613974,-74.8308347287454,-114.534245160967,-38.5066275717997,11.9674947980921,31.2396066517643,59.1657069237409,39.9816397652403,81.5756731387729,42.7847835913144,-125.217371042971,-40.8550917661896,-37.0214800091675,-32.6747496699156,-23.6403265057484,-22.110241567448,-127.358340250303,-75.1308106141206,-64.0484452934141,-45.8959181308573,-49.1926162772014,-44.7514148466139,-28.2743367086623,-112.649668044961,-34.775338594701,-134.811748778155,-131.34275622242,-87.2195783665224,-68.8962512898014,-54.63353380017,-39.8223792667009,-62.1681613530503,-79.4114586948296,-46.9175008999527,-40.9104821525934,-62.4495744489378,-46.5410351799964,-111.30906149736,-117.830453041465,-61.6221599807238,-99.1783878087487,-61.5523363156115,-31.3069823195912,-116.204512057791,-93.3459691168976,-84.7636579968511,-72.8927181859574,-86.5764658083873,-85.6517071693212,-84.9800253032971,-48.228591655368,-72.6944858450675,-88.7955916136594,-84.0503221216189,-123.545380540319,-81.9137345189625,-59.9608501211825,-110.185221531534,-45.372374077828,-50.2904757649894,-23.8873888948799,-36.9066296328514,-36.000613778362,-45.8562725414897,-99.4613230375462
"331",-66.1905514846838,-27.8142258914576,-4.33853186167999,-43.5522366221692,-42.7812634931145,-32.4818241767508,-34.8475743700702,-40.5954588800706,19.6289094669271,-17.4021519288889,-54.7845682882421,-114.326233820615,-100.818755120018,-132.186534163098,-72.3182352688125,-99.8815212741244,-56.9791535253865,-109.084318575095,-60.6423878503603,-96.7548623675211,-65.8473774295497,-113.674105204222,-57.6322112189976,-73.7763698634715,-66.4478953252886,-54.7947603984051,-74.1895177298069,-118.839562161777,-41.2010006231114,-37.9322417655627,-25.9471277716619,-15.4376425314356,-19.3449592433892,-0.675638712689704,1.7383802950223,-125.570143661712,-38.6717861252525,-33.5726879133711,-34.7218058019817,-9.56159298801972,-25.1000301624606,-128.093562488792,-73.5321845201071,-58.8867603324614,-44.9481243094172,-47.3358880309554,-45.3048997278849,-29.386218310779,-111.23412750931,-30.5001193364768,-133.198337122826,-125.717335750453,-89.0308946784392,-70.9047099957401,-54.511612752656,-41.278039248467,-63.5976491933399,-84.979382664811,-43.8668390302852,-39.5860416984043,-57.9766925793034,-45.4204776835715,-110.034091624917,-110.790328528928,-60.8412732901241,-97.2217415857395,-61.3878739799363,-27.7810326786246,-117.505115797586,-97.5856395453879,-83.0693498062366,-69.633527899963,-86.6118948964546,-85.4464591178878,-85.5056706084106,-48.1354204191186,-72.8087653582383,-87.904732158554,-84.2589421010458,-122.075771484142,-82.8076310594124,-60.8481603272696,-109.33466751365,-46.9052381118631,-43.5816484528541,-26.632413221914,-39.1619214578736,-33.6079301205073,-44.2121811993324,-97.9624372224984
"332",-67.1522516902637,-25.724989148523,-53.717113303609,-42.7368112354881,-48.8144766016088,-30.8052021204086,11.0417938484028,-28.5268246811225,45.0807552136484,2.66478104270787,-53.9405427268061,-108.861793213186,-98.5502012831866,-130.772335672991,-74.6434052618341,-99.3534163108063,-60.6891634469875,-106.838291671139,-62.9918978260906,-95.5020491376716,-66.3196975388477,-114.322472249755,-57.4909372291635,-71.2038833034689,-64.176216365671,-53.4146145083617,-72.2522687856815,-117.535928142618,-45.1747170299736,60.2415637043433,58.6944200933254,30.5000867853707,22.4768474572115,7.17767045056537,68.3345322671545,-129.145937772962,-38.2789378990299,-20.7260860774974,-29.3573923822386,-8.93652759385101,-18.2594103975708,-125.656015151332,-79.1368752536381,-68.502643851165,-46.846626097657,-46.9365577432157,-42.2969203983637,-33.5544383877365,-112.385800080144,-32.4619821057078,-139.23388276119,-135.54568376088,-91.7301628600167,-74.0056444288601,-51.097169604575,-40.8741552818797,-67.6411747455436,-84.314410180384,-38.8549248807877,-36.9316192806792,-58.1923051088008,-42.8197459577657,-113.692552487874,-110.361061159441,-63.8966269456483,-99.5757619940497,-63.2989574415847,-22.9586261825128,-125.613475015599,-99.0895722623765,-82.9674001137054,-62.2143806362146,-84.4725051376108,-76.9846223950871,-83.0814619109557,-48.2436055095661,-74.6977961034388,-89.7542297787676,-83.8296161718776,-124.252946318819,-84.2809842038787,-61.925306770711,-119.36937041736,-49.5970220174755,-43.7032419358852,-11.3829962408622,-51.6832289950617,-20.9622851182177,-46.5833449013357,-100.407332498322
"333",-67.8616190030117,-15.9872603336625,-23.9641105130307,-39.7092550804349,-27.0882319314715,-20.5488380185214,7.6364942665922,-16.0808615699142,50.2288855117284,-21.7183747288537,-51.5624318675772,-95.7673872324806,-110.629934637383,-142.9460748029,-77.048017942369,-110.201774383014,-61.9144713453441,-119.285795429909,-58.785056964454,-95.9568760112626,-72.2072931415911,-114.182271100699,-69.7935373166536,-69.9424768654688,-77.4350135074621,-54.8691762337621,-84.8863236698316,-129.718688702033,-30.4543618160622,-3.70580158283491,3.08001753535481,9.71924152663485,6.02531377619863,8.50290842615416,-4.09914234494961,-125.365199902038,-37.0420757887838,5.17835410449791,-23.3001343715456,41.1713669564762,-17.7243232741962,-117.90859711433,-76.8667398144096,-62.8878160074204,-39.3424987035493,-44.3358298369915,-45.4685172854387,-23.458308654442,-113.092697265474,-34.9623263843803,-129.270758763596,-132.737481629117,-89.9254834786782,-74.3539698037134,-32.2070067952213,-34.4022082062347,-70.5152619882568,-75.9724509386569,-34.3682820387135,-35.1898191659049,-50.2150037913566,-24.5500664985207,-111.828789032621,-132.426674801992,-59.8667770703822,-107.611771278847,-61.5051879618004,-12.3034587439716,-118.006458593154,-99.0095260090256,-74.0307523739105,-44.1748821298682,-85.6780202124768,-75.2712868047785,-76.0787492390422,-46.9297628301068,-75.6589827938082,-94.9160910216459,-93.8027655179365,-129.398374867801,-85.456975659859,-62.9887184995769,-114.419193832749,-41.110754276883,-32.8094844404578,-13.623630676371,-37.2138177229753,-6.41584800350043,-31.8339220511419,-99.6486345742849
"334",-65.5606752153336,-12.9978589501226,-35.7642868159901,-39.374832312727,-17.9228300206949,-15.0468203517312,8.13554492413896,-7.82403404418674,51.7118833265835,-27.7994443316352,-42.7562212229132,-76.4511155360784,-112.066903990984,-144.025905836647,-77.5743036456428,-110.601491531123,-62.1318726693194,-120.016644146542,-59.831696219173,-94.3814659895257,-72.7865908897655,-112.008746293938,-68.2827940144302,-71.2312152114853,-80.4409299186743,-55.2985769790638,-87.0156066830576,-131.271343772037,-19.6877030680495,-54.6914753855472,-54.6202121689135,-57.7468029132237,14.8787322806075,0.582041977723293,15.5970177817471,-101.253990323291,-39.1853857623807,6.78505765031776,-16.263917337625,35.4264847538582,-20.5999161852907,-102.977634375017,-72.9260549214563,-61.5047926354941,-37.6634322524842,-40.4875482620354,-43.5923808503021,-23.1426329222328,-90.1789897967773,-37.7291174976598,-127.007481712868,-129.288500830401,-82.3919045697035,-71.8410682196652,-21.7244127608051,-35.9257292172937,-67.2641196111349,-54.4956363406677,-28.7346615834143,-42.7649451603961,-36.1856917470039,-13.3393137351302,-93.4737127285069,-135.450406342296,-48.7423559176447,-102.09993089611,-52.8753622161666,-22.9552505538142,-107.516281577651,-94.2894419148155,-70.3081111512111,-38.4313230029875,-88.4994128449196,-80.0449939813523,-66.0553804181197,-40.3370346384242,-66.5467912048344,-93.6469807479879,-92.8704386069197,-129.391779727797,-84.5988035661193,-63.6249169859375,-108.833109750318,-37.5954402525652,-26.666081244479,-7.39008560260987,-18.9020835689691,2.61062202882256,-19.1542154494451,-94.2161843098885
"335",-59.9159219244095,-5.60064701980159,-17.6604422228914,-44.4935288543101,-10.5108126529518,-18.9723347247452,-43.7402253306978,-0.192150922136651,-0.172641867651905,-29.89014746935,-39.4122763854758,-58.1786141636525,-113.283176844243,-145.121176841233,-78.0240816285911,-110.706134294471,-62.787355596572,-121.011582296706,-62.0175609709731,-93.6551828981458,-72.6363323096449,-111.85263051115,-68.8933170742194,-74.6639080748237,-82.9524842937581,-56.5447618077273,-86.3036583917794,-132.517431094153,-16.905579676963,-39.3889948498857,-34.899443254435,-38.5295426809738,-25.3528426128958,-4.2589384560298,9.32858910811946,-85.0271295821356,-43.4828598522477,16.9252446960352,-8.87959983040946,30.7891222408894,-22.2615423647153,-92.5061034125715,-69.7101724857405,-61.4220782808972,-33.9964562318353,-40.3842260573328,-46.5536314985947,-20.2612042278836,-81.3287461918365,-41.9346166756853,-136.938038027669,-133.135448295139,-77.7739385965208,-71.7809328349062,-10.28815605711,-35.6832590847311,-65.4607081214328,-44.7112823579592,-25.4223195538313,-37.5457435175249,-34.6324147653864,-19.5113381010986,-88.807197891359,-135.702462063863,-42.9497954101169,-93.0121807932557,-44.6085626852733,-38.4221278907628,-114.203362105544,-86.6849705775166,-66.8252956668039,-39.8044301383999,-89.098149613745,-83.972030388969,-56.8647263227354,-25.7999878681039,-59.9679321404844,-91.6868907306379,-93.2760307957707,-129.397762182098,-82.7936619120507,-63.4563332480213,-102.389244634927,-33.0143300598179,-26.0131716188243,-10.8097334486352,-13.0189642502478,-10.0762218314337,-16.7850601068618,-93.994488033866
"336",-65.0623226956845,-24.4779220791031,-6.27000690376497,-48.6074279318407,-41.0156868964549,-45.5400270360923,-63.5903153835733,-20.6431118544223,-22.8303186535392,-15.5365439862129,-25.8277033258597,-72.7814866686546,-104.883889116794,-131.210324782747,-77.2773149408893,-107.345163740741,-63.7978825462303,-111.712569185128,-66.8997386284023,-94.6380700088482,-71.2420327513397,-112.775309900197,-60.9018089209601,-75.8353049599942,-72.1850661640456,-48.1209902867999,-77.7895885726807,-117.488646673305,-37.9768057661612,-39.7060268770172,-36.097975889953,-94.4265458037239,-42.3960605956651,-36.8979537934898,-49.3165570333628,-112.587883693423,-47.7326429881902,-25.2562258267656,-20.5506227222289,2.21168975864538,-31.3256989371954,-103.633547912667,-77.188860624354,-69.1236613081761,-38.3856296582308,-56.0885981721387,-47.6504283748742,-29.2506559886485,-104.319323366811,-43.9143310708749,-141.185115717908,-139.277658357329,-84.7532779184475,-75.4204573406131,-34.5956952363076,-44.2838827595281,-51.6229747796341,-43.2260210224991,-56.3495766770437,-41.4268576728806,-56.1870090699051,-36.7547401166527,-106.674759156745,-125.701100155903,-56.347223639656,-97.9603146007435,-54.70019855601,-39.3334967198268,-123.61761968138,-85.7793608565969,-75.6400107904167,-52.2350108929689,-89.0184928306568,-85.2451870173738,-68.8425180749597,-19.8564081882408,-68.8577180008228,-91.7413673906499,-89.4702087466402,-127.135157144171,-84.5650031285498,-61.1492234649019,-108.761967659266,-44.0474132790446,-39.0783154532507,-29.1419083058912,-37.4687270132713,-22.2018814177644,-31.5062008718999,-105.413465008031
"337",-72.0381239558951,-29.2199057884513,-30.9849044003491,-49.1358435470823,-55.5912474208127,-53.6617720489948,-13.2674990265555,-11.6113073679638,-1.04070284452506,-2.76286149456787,-12.0273751420827,-88.8558066279807,-93.3581184754735,-111.355931109823,-76.6252962716498,-102.534322924723,-64.4887683228485,-98.3013926534707,-71.0668349867724,-89.885414842718,-71.0407618484819,-109.773312664076,-58.9876873877915,-70.2189004657157,-65.9888442068072,-44.4163941166824,-72.9858943241542,-97.7906388732422,-52.392969933357,-39.8298917490403,-26.0126819524021,-37.3665456034866,-17.0356783366391,-1.85196697019441,29.2272901163448,-120.149436163651,-48.0498317216048,-2.12367371775898,-24.8784518096942,-17.9566734590388,-37.302923565931,-111.715804937698,-84.1145446599524,-74.0938495983396,-56.7172241101669,-52.1042322294149,-47.1799549603124,-42.704109378865,-99.4713184611518,-44.2648868778518,-148.488316905808,-145.427167804973,-91.4031657037121,-77.2380664063747,-45.5045119747964,-53.154571478108,-38.8331774216351,-43.8128160959777,-42.4766522424552,-35.7656967421501,-70.0034699078417,-50.597862318373,-103.414249268114,-113.406063737171,-66.4760106545489,-107.576820019763,-65.6416070092276,-37.7654303294191,-131.16604574637,-91.8123603424095,-84.9549700137167,-67.7128342353142,-88.5610519837139,-84.2736718841632,-79.7093400744064,-29.6591825835232,-75.6750922712587,-94.0088883269149,-86.5558678956554,-125.650192265564,-86.0276426693271,-59.8151217852613,-120.008433448645,-57.1917285093333,-49.9144091649678,-7.81962357816975,-56.717128448636,-11.9757189835518,-44.1866816959615,-105.135054157555
"338",-73.2043196953717,-35.2519123409343,-15.494299811764,-49.1431447992685,-56.6914420087921,-52.8146959388927,-33.8941852605025,-21.4892521451603,-11.9074932872276,-25.587652012088,-18.0231713395188,-89.8644825924488,-93.3168211579007,-109.371308010367,-74.70024543802,-100.881102189358,-63.271677529804,-98.2023227068419,-71.7978320488302,-80.9269254097044,-70.9368920063629,-98.3720754754749,-65.8111103365903,-53.0370017839194,-71.910217964403,-40.3808986456113,-74.6569371138237,-95.1141639153678,-56.6606706803951,-26.7551891387996,-33.9493843178076,-36.7895758139079,-32.1763286145402,-12.4371887850232,-2.78249319409183,-118.270713046545,-47.3606690220452,-13.4085306707249,-29.7252424718494,-5.31566030446248,-41.923256851096,-113.8746991555,-83.2502883402094,-73.3498568864347,-49.0831740910844,-50.6158906321113,-44.6465578684003,-40.9989869489285,-107.355052491603,-41.0470181784307,-148.79639796629,-146.266357678955,-89.7821698472415,-76.8210389830591,-48.7173458242965,-56.0517705497168,-42.6317730347305,-46.3626918011519,-40.9178246595711,-31.5804735708225,-72.1282254477594,-56.8865415663206,-111.355045600797,-115.855949803898,-65.8826434716861,-106.477606377092,-65.9641845287077,-36.7997876484629,-129.630386457076,-97.0491509313877,-85.0182451008293,-73.1709289309203,-88.4261709091726,-79.9768590587717,-82.988147731372,-39.8422000940873,-75.704339258031,-93.7180570927772,-86.5248664139237,-124.03125623995,-84.2511367436461,-57.4293841780768,-118.406592850067,-60.2110884990213,-53.9324535850236,-26.9917934703271,-57.5329638088808,-14.2065409406309,-49.726481609792,-105.347218571712
